periode_data,wilayah,kecamatan,kelurahan,alamat,alamat_lengkap,nama_bank_sampah,kegiatan,status_kegiatan,keterangan,latitude,longtitude
2025,KOTA ADM. JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,JL. RAYA DURI KOSAMBI,"JL. RAYA DURI KOSAMBI, DURI KOSAMBI, CENGKARENG, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",BAROKAH 10,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1704014,106.7201486
2025,KOTA ADM. JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,JL. RAYA DURI KOSAMBI,"JL. RAYA DURI KOSAMBI, DURI KOSAMBI, CENGKARENG, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",LESTARI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1704014,106.7201486
2025,KOTA ADM. JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,JL. RAYA DURI KOSAMBI,"JL. RAYA DURI KOSAMBI, DURI KOSAMBI, CENGKARENG, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",MAN 12,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1704014,106.7201486
2025,KOTA ADM. JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,JL. RAYA DURI KOSAMBI,"JL. RAYA DURI KOSAMBI, DURI KOSAMBI, CENGKARENG, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RPTRA 10 MAWAR,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1704014,106.7201486
2025,KOTA ADM. JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,JL. RAYA DURI KOSAMBI,"JL. RAYA DURI KOSAMBI, DURI KOSAMBI, CENGKARENG, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SMP 176,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1704014,106.7201486
2025,KOTA ADM. JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,JL. K.H. ABDUL HAMID RT. 02/03 DURI KOSAMBI,"JL. K.H. ABDUL HAMID RT. 02/03 DURI KOSAMBI, DURI KOSAMBI, CENGKARENG, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",DELIMA PUTIH,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1704014,106.7201486
2025,KOTA ADM. JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,RUSUNAWA PESAKIH,"RUSUNAWA PESAKIH, DURI KOSAMBI, CENGKARENG, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SAKURA PESAKIH,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1704014,106.7201486
2025,KOTA ADM. JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,JL. KOMPLEK PERUMAHAN KOSAMBI,"JL. KOMPLEK PERUMAHAN KOSAMBI, DURI KOSAMBI, CENGKARENG, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SAMARA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1704014,106.7201486
2025,KOTA ADM. JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,RT 13 RW2 CENGKARENG,"RT 13 RW2 CENGKARENG, DURI KOSAMBI, CENGKARENG, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",UNTUK SEDEKAH,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1704014,106.7201486
2025,KOTA ADM. JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,JL. KRESEK RAYA DURI KOSAMBI,"JL. KRESEK RAYA DURI KOSAMBI, DURI KOSAMBI, CENGKARENG, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SD 07 DURI KOSAMBI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1704014,106.7201486
2025,KOTA ADM. JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,RW. 11 KEL. DURI KOSAMBI,"RW. 11 KEL. DURI KOSAMBI, DURI KOSAMBI, CENGKARENG, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",SEMANAN INDAH RW 11,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1704014,106.7201486
2023,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL DURI B MASJID,"JL DURI B MASJID, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",PAUD MELATI 4 RW 04,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1636195,106.8044806
2023,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL SETIA KAWAN RAYA,"JL SETIA KAWAN RAYA, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",PAUD MELATI 7 RW 07,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1636195,106.8044806
2023,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL K H ZAINUL ARIFIN NO 67,"JL K H ZAINUL ARIFIN NO 67, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",DIPO TPS 3R KETAPANG,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1636195,106.8044806
2023,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL DURI B MASJID RT 004 004 KEL DURI PULO,"JL DURI B MASJID RT 004 004 KEL DURI PULO, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",BANK SAMPAH TUNAS MANDIRI RW 04,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1636195,106.8044806
2024,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL. K.H ZAINUL ARIFIN NO 71,"JL. K.H ZAINUL ARIFIN NO 71, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",DAMKAR JAKARTA PUSAT,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1636195,106.8044806
2024,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL. K.H ZAINUL ARIFIN NO 72,"JL. K.H ZAINUL ARIFIN NO 72, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",DAMKAR PROVINSI DKI JAKARTA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1636195,106.8044806
2024,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL. K.H ZAINUL ARIFIN NO 67,"JL. K.H ZAINUL ARIFIN NO 67, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",DIPO TPS3R KETAPANG,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1636195,106.8044806
2024,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL. PETOJO BARAT VII,"JL. PETOJO BARAT VII, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",KANTOR KELURAHAN DURI PULO (ORENZ),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1636195,106.8044806
2024,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL. DURI B MASJID,"JL. DURI B MASJID, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",PAUD MELATI 4,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1636195,106.8044806
2024,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL. SETIA KAWAN RAYA,"JL. SETIA KAWAN RAYA, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",PAUD MELATI 7,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1636195,106.8044806
2024,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL. DURI B MASJID RT. 004/004 KELURAHAN DURI PULO,"JL. DURI B MASJID RT. 004/004 KELURAHAN DURI PULO, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",TUNAS MANDIRI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1636195,106.8044806
2025,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,SETIA KAWAN BARAT,"SETIA KAWAN BARAT, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",REJEKI BERSAMA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1636195,106.8044806
2025,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL. DURI A IX,"JL. DURI A IX, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",RW 02 DURI PULO,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1636195,106.8044806
2025,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL. DURI B GANG IV NO 28A,"JL. DURI B GANG IV NO 28A, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1636195,106.8044806
2025,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL. DURI B MASJID,"JL. DURI B MASJID, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",PAUD MELATI 4,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1636195,106.8044806
2025,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL. DURI B MASJID RT. 004/004 KELURAHAN DURI PULO,"JL. DURI B MASJID RT. 004/004 KELURAHAN DURI PULO, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",TUNAS MANDIRI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1636195,106.8044806
2025,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL. FF DURI BARAT,"JL. FF DURI BARAT, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",RW 08 DURI PULO,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1636195,106.8044806
2025,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL. SETIA KAWAN RAYA,"JL. SETIA KAWAN RAYA, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",PAUD MELATI 7,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1636195,106.8044806
2025,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL. PETOJO BARAT IX,"JL. PETOJO BARAT IX, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",RW 01 DURI PULO,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1636195,106.8044806
2025,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL. PETOJO BARAT VII,"JL. PETOJO BARAT VII, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",KANTOR KELURAHAN DURI PULO (ORENZ),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1636195,106.8044806
2025,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL. SINYAR RAYA,"JL. SINYAR RAYA, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",CITRA MANDIRI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1636195,106.8044806
2025,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL. K.H ZAINUL ARIFIN NO 72,"JL. K.H ZAINUL ARIFIN NO 72, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",DAMKAR PROVINSI DKI JAKARTA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1636195,106.8044806
2025,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL. K.H ZAINUL ARIFIN NO 67,"JL. K.H ZAINUL ARIFIN NO 67, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",DIPO TPS3R KETAPANG,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1636195,106.8044806
2025,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,JL. K.H ZAINUL ARIFIN NO 71,"JL. K.H ZAINUL ARIFIN NO 71, DURI PULO, GAMBIR, KOTA ADM. JAKARTA PUSAT,  DKI Jakarta, Indonesia",DAMKAR JAKARTA PUSAT,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1636195,106.8044806
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,JL. DURI RAYA,"JL. DURI RAYA, DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",ANGGREK,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1587842,106.8046704
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,JL. DURI SELATAN VII,"JL. DURI SELATAN VII, DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",BAHAGIA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1587842,106.8046704
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,JL. DURI SELATAN VII,"JL. DURI SELATAN VII, DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",BBB,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1587842,106.8046704
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,JL. DURI SELATAN VII,"JL. DURI SELATAN VII, DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",KANTOR KELURAHAN DURI SELATAN (SINERGI 33),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1587842,106.8046704
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,JL. TTS RAYA,"JL. TTS RAYA, DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",KENANGA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1587842,106.8046704
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,JL. DURI SELATAN NO 8,"JL. DURI SELATAN NO 8, DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",MELATI 03,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1587842,106.8046704
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,KP. DURI DALAM,"KP. DURI DALAM, DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",MELATI 05,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1587842,106.8046704
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,JL. DURI PASAR NO 36,"JL. DURI PASAR NO 36, DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",PASAR KAMPUNG DURI SELATAN,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1587842,106.8046704
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,,", DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 01 DURI SELATAN,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1587842,106.8046704
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,,", DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 02 DURI SELATAN,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1587842,106.8046704
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,,", DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 04 DURI SELATAN,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1587842,106.8046704
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,JL. DIRI SELATAN RAYA,"JL. DIRI SELATAN RAYA, DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",ANGGREK 04,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1587842,106.8046704
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,JL. DURI PASAR NO 36,"JL. DURI PASAR NO 36, DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",PASAR KAMPUNG DURI SELATAN,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1587842,106.8046704
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,JL. DURI RAYA,"JL. DURI RAYA, DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",ANGGREK,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1587842,106.8046704
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,JL. DURI SELATAN NO 8,"JL. DURI SELATAN NO 8, DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",MELATI 03,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1587842,106.8046704
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,JL. DURI SELATAN RAYA,"JL. DURI SELATAN RAYA, DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 01 DURI SELATAN,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1587842,106.8046704
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,JL. DURI SELATAN VII,"JL. DURI SELATAN VII, DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",BBB,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1587842,106.8046704
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,JL. DURI SELATAN VII,"JL. DURI SELATAN VII, DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",KANTOR KELURAHAN DURI SELATAN (SINERGI 33),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1587842,106.8046704
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,JL. DURI SELATAN VIII,"JL. DURI SELATAN VIII, DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",BAHAGIA RW 06,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1587842,106.8046704
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,JL. TSS RAYA GG. SETIAMASA V,"JL. TSS RAYA GG. SETIAMASA V, DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",KENANGA RW 01,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1587842,106.8046704
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,JL.DURI SELATAN RAYA BLOK A3 NO.07,"JL.DURI SELATAN RAYA BLOK A3 NO.07, DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",MELATI 05,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1587842,106.8046704
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,,", DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 02 DURI SELATAN,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1587842,106.8046704
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,,", DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 04 DURI SELATAN,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1587842,106.8046704
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI SELATAN,JL. .DURI SELATAN,"JL. .DURI SELATAN, DURI SELATAN, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",JAMBLANG 02,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1587842,106.8046704
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI UTARA,JL. DURI UTARA IV,"JL. DURI UTARA IV, DURI UTARA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",ANGGREK,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1539172,106.8050298
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI UTARA,JL. KRENDANG,"JL. KRENDANG, DURI UTARA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",CEMPAKA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1539172,106.8050298
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI UTARA,JL. DURI UTARA,"JL. DURI UTARA, DURI UTARA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",DELIMA MERAH,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1539172,106.8050298
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI UTARA,JL. DURI UTARA III,"JL. DURI UTARA III, DURI UTARA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",DIPO DURI UTARA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1539172,106.8050298
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI UTARA,JL. DURI UTARA,"JL. DURI UTARA, DURI UTARA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",GOR DURI UTARA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1539172,106.8050298
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI UTARA,JL.DURI UTARA 1,"JL.DURI UTARA 1, DURI UTARA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",KANTOR KELURAHAN DURI UTARA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1539172,106.8050298
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI UTARA,JL. KERUNDANG RAYA,"JL. KERUNDANG RAYA, DURI UTARA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",KENANGA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1539172,106.8050298
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI UTARA,JL. DURI UTARA,"JL. DURI UTARA, DURI UTARA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",LEMBAYUNG,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1539172,106.8050298
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI UTARA,JL. DURI UTARA II,"JL. DURI UTARA II, DURI UTARA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",MAWAR MERAH,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1539172,106.8050298
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI UTARA,JL. DURI UTARA,"JL. DURI UTARA, DURI UTARA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",MELUR,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1539172,106.8050298
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI UTARA,JL. DURI UTARA III,"JL. DURI UTARA III, DURI UTARA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",NUSA INDAH,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1539172,106.8050298
2024,KOTA ADM. JAKARTA BARAT,TAMBORA,DURI UTARA,JL.DURI UTARA NO 23,"JL.DURI UTARA NO 23, DURI UTARA, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",PUSKESMAS KELURAHAN DURI UTARA (DUBES),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.1539172,106.8050298
